sep=,
sender,timestamp,longitude,latitude,acc,batt,charge,time,emergency,azimuth,signalStrength,wifiSignalStrength
rdean@risnjak,2024-06-14 17:13:43+02:00,16.3935,45.6858,0,16,0,0,0,11.054657,-107.0,-200.0
rdean@risnjak,2024-06-14 17:13:53+02:00,16.3883,45.6864,0,16,0,0,0,11.054657,-107.0,-200.0
rdean@risnjak,2024-06-14 17:14:03+02:00,16.3831,45.6875,0,16,0,0,0,11.054657,-107.0,-200.0
rdean@risnjak,2024-06-14 17:14:57+02:00,16.362,45.6992,0,16,0,0,0,11.054657,-92.0,-200.0
rdean@risnjak,2024-06-14 17:14:58+02:00,16.362,45.6992,0,16,0,0,0,11.054657,-92.0,-200.0
rdean@risnjak,2024-06-14 17:15:03+02:00,16.3603,45.7011,0,16,0,0,0,11.054657,-92.0,-200.0
rdean@risnjak,2024-06-14 17:15:14+02:00,16.3576,45.7045,0,16,0,0,0,11.054657,-92.0,-200.0
rdean@risnjak,2024-06-14 17:15:23+02:00,16.355,45.708,0,16,0,0,0,11.054657,-92.0,-200.0
rdean@risnjak,2024-06-14 17:15:40+02:00,16.3524,45.7114,0,16,0,0,0,11.054657,-98.0,-200.0
rdean@risnjak,2024-06-14 17:15:44+02:00,16.3499,45.7148,0,16,0,0,0,11.054657,-98.0,-200.0
rdean@risnjak,2024-06-14 17:15:53+02:00,16.3474,45.7181,0,16,0,0,0,11.054657,-98.0,-200.0
rdean@risnjak,2024-06-14 17:16:03+02:00,16.345,45.7213,0,16,0,0,0,11.054657,-98.0,-200.0
rdean@risnjak,2024-06-14 17:16:13+02:00,16.3426,45.7246,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:16:23+02:00,16.3401,45.7278,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:16:33+02:00,16.3376,45.7311,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:16:43+02:00,16.3348,45.7344,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:16:53+02:00,16.3316,45.7376,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:03+02:00,16.3278,45.7405,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:13+02:00,16.3238,45.7431,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:23+02:00,16.3193,45.7454,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:33+02:00,16.3145,45.7474,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:44+02:00,16.3095,45.749,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:17:53+02:00,16.3043,45.7502,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:03+02:00,16.2991,45.7511,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:13+02:00,16.2941,45.7517,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:23+02:00,16.2895,45.7523,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:33+02:00,16.285,45.7529,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:43+02:00,16.2811,45.7533,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:18:53+02:00,16.278,45.7537,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:19:03+02:00,16.2758,45.7539,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:19:13+02:00,16.2744,45.7542,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:19:23+02:00,16.2718,45.7545,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:19:33+02:00,16.2684,45.7549,0,16,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:19:43+02:00,16.2644,45.7554,0,16,0,0,0,11.054657,-107.0,-200.0
rdean@risnjak,2024-06-14 17:19:53+02:00,16.2602,45.7559,0,15,0,0,0,11.054657,-110.0,-200.0
rdean@risnjak,2024-06-14 17:20:03+02:00,16.2556,45.7564,0,15,0,0,0,11.054657,-110.0,-200.0
rdean@risnjak,2024-06-14 17:20:13+02:00,16.251,45.7571,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:20:20+02:00,18.6466,45.5662,0,61,0,0,0,29.494293,-79.0,-200.0
blaz@risnjak,2024-06-14 17:20:21+02:00,18.6466,45.5662,0,61,0,0,0,29.494293,-79.0,-200.0
blaz@risnjak,2024-06-14 17:20:21+02:00,18.6466,45.5662,0,61,0,0,0,29.494293,-75.0,-200.0
rdean@risnjak,2024-06-14 17:20:23+02:00,16.2463,45.7579,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:20:31+02:00,18.6465,45.5661,0,61,0,0,0,199.58861,-80.0,-200.0
rdean@risnjak,2024-06-14 17:20:33+02:00,16.2418,45.7589,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:20:41+02:00,18.6465,45.5661,0,61,0,0,0,197.32257,-80.0,-200.0
rdean@risnjak,2024-06-14 17:20:43+02:00,16.2373,45.7601,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:20:51+02:00,18.6465,45.5661,0,61,0,0,0,194.36324,-80.0,-200.0
rdean@risnjak,2024-06-14 17:20:53+02:00,16.2331,45.7616,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:21:01+02:00,18.6465,45.5661,0,61,0,0,0,184.76378,-80.0,-200.0
rdean@risnjak,2024-06-14 17:21:03+02:00,16.229,45.7632,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:21:11+02:00,18.6465,45.5661,0,61,0,0,0,189.9236,-80.0,-200.0
rdean@risnjak,2024-06-14 17:21:13+02:00,16.225,45.7649,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:21:21+02:00,18.6465,45.5662,0,61,0,0,0,195.06563,-80.0,-200.0
rdean@risnjak,2024-06-14 17:21:23+02:00,16.2209,45.7666,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:21:31+02:00,18.6465,45.5662,0,61,0,0,0,192.783,-80.0,-200.0
rdean@risnjak,2024-06-14 17:21:33+02:00,16.2169,45.7684,0,15,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:21:41+02:00,18.6465,45.5662,0,60,0,0,0,199.39275,-80.0,-200.0
blaz@risnjak,2024-06-14 17:21:51+02:00,18.6466,45.5662,0,60,0,0,0,195.52422,-80.0,-200.0
blaz@risnjak,2024-06-14 17:22:01+02:00,18.6466,45.5662,0,60,0,0,0,195.67252,-82.0,-200.0
blaz@risnjak,2024-06-14 17:22:11+02:00,18.6467,45.5662,0,60,0,0,0,196.66422,-80.0,-200.0
rdean@risnjak,2024-06-14 17:22:17+02:00,16.2128,45.7701,0,15,0,0,0,11.054657,-110.0,-200.0
rdean@risnjak,2024-06-14 17:22:17+02:00,16.2087,45.7719,0,15,0,0,0,11.054657,-102.0,-200.0
rdean@risnjak,2024-06-14 17:22:17+02:00,16.2047,45.7737,0,15,0,0,0,11.054657,-103.0,-200.0
rdean@risnjak,2024-06-14 17:22:17+02:00,16.2008,45.7757,0,15,0,0,0,11.054657,-104.0,-200.0
blaz@risnjak,2024-06-14 17:22:21+02:00,18.6467,45.5662,0,60,0,0,0,192.06992,-82.0,-200.0
rdean@risnjak,2024-06-14 17:22:23+02:00,16.1971,45.7776,0,15,0,0,0,11.054657,-103.0,-200.0
blaz@risnjak,2024-06-14 17:22:31+02:00,18.6467,45.5662,0,60,0,0,0,192.29662,-82.0,-200.0
rdean@risnjak,2024-06-14 17:22:33+02:00,16.1934,45.7796,0,15,0,0,0,11.054657,-103.0,-200.0
blaz@risnjak,2024-06-14 17:22:41+02:00,18.6467,45.5662,0,60,0,0,0,196.05841,-82.0,-200.0
rdean@risnjak,2024-06-14 17:22:43+02:00,16.1896,45.7816,0,15,0,0,0,11.054657,-103.0,-200.0
blaz@risnjak,2024-06-14 17:22:51+02:00,18.6467,45.5662,0,60,0,0,0,187.98372,-78.0,-200.0
rdean@risnjak,2024-06-14 17:22:53+02:00,16.1858,45.7836,0,15,0,0,0,11.054657,-105.0,-200.0
blaz@risnjak,2024-06-14 17:23:01+02:00,18.6467,45.5662,0,60,0,0,0,191.39485,-80.0,-200.0
rdean@risnjak,2024-06-14 17:23:03+02:00,16.1819,45.7855,0,15,0,0,0,11.054657,-109.0,-200.0
blaz@risnjak,2024-06-14 17:23:11+02:00,18.6467,45.5662,0,60,0,0,0,190.49466,-80.0,-200.0
rdean@risnjak,2024-06-14 17:23:13+02:00,16.1778,45.7873,0,15,0,0,0,11.054657,-111.0,-200.0
blaz@risnjak,2024-06-14 17:23:21+02:00,18.6467,45.5662,0,60,0,0,0,190.83183,-80.0,-200.0
rdean@risnjak,2024-06-14 17:23:23+02:00,16.1736,45.7891,0,15,0,0,0,11.054657,-108.0,-200.0
blaz@risnjak,2024-06-14 17:23:31+02:00,18.6467,45.5662,0,60,0,0,0,199.26944,-78.0,-200.0
rdean@risnjak,2024-06-14 17:23:33+02:00,16.1693,45.7907,0,15,0,0,0,11.054657,-106.0,-200.0
blaz@risnjak,2024-06-14 17:23:41+02:00,18.6467,45.5662,0,60,0,0,0,192.49393,-121.0,-200.0
rdean@risnjak,2024-06-14 17:23:44+02:00,16.1648,45.7923,0,14,0,0,0,11.054657,-99.0,-200.0
blaz@risnjak,2024-06-14 17:23:51+02:00,18.6467,45.5662,0,60,0,0,0,195.01384,-79.0,-200.0
rdean@risnjak,2024-06-14 17:23:53+02:00,16.1601,45.7937,0,14,0,0,0,11.054657,-106.0,-200.0
blaz@risnjak,2024-06-14 17:24:01+02:00,18.6467,45.5662,0,60,0,0,0,200.80705,-78.0,-200.0
rdean@risnjak,2024-06-14 17:24:03+02:00,16.1554,45.795,0,14,0,0,0,11.054657,-102.0,-200.0
blaz@risnjak,2024-06-14 17:24:11+02:00,18.6467,45.5662,0,58,0,0,0,184.95288,-80.0,-200.0
rdean@risnjak,2024-06-14 17:24:14+02:00,16.1508,45.7961,0,14,0,0,0,11.054657,-106.0,-200.0
blaz@risnjak,2024-06-14 17:24:21+02:00,18.6466,45.5661,0,58,0,0,0,198.30263,-80.0,-200.0
rdean@risnjak,2024-06-14 17:24:23+02:00,16.1464,45.7971,0,14,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:24:31+02:00,18.6466,45.5661,0,58,0,0,0,194.62912,-78.0,-200.0
rdean@risnjak,2024-06-14 17:24:33+02:00,16.1419,45.7979,0,14,0,0,0,11.054657,-113.0,-200.0
blaz@risnjak,2024-06-14 17:24:41+02:00,18.6466,45.5661,0,58,0,0,0,189.46205,-80.0,-200.0
rdean@risnjak,2024-06-14 17:24:43+02:00,16.1374,45.7979,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:24:51+02:00,18.6465,45.5661,0,58,0,0,0,184.95737,-121.0,-200.0
rdean@risnjak,2024-06-14 17:24:53+02:00,16.1334,45.7968,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:01+02:00,18.6466,45.5661,0,58,0,0,0,185.13098,-77.0,-200.0
rdean@risnjak,2024-06-14 17:25:03+02:00,16.1302,45.7949,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:11+02:00,18.6465,45.5661,0,58,0,0,0,187.40306,-75.0,-200.0
rdean@risnjak,2024-06-14 17:25:13+02:00,16.1279,45.7924,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:21+02:00,18.6466,45.5661,0,58,0,0,0,183.35924,-75.0,-200.0
rdean@risnjak,2024-06-14 17:25:23+02:00,16.1256,45.7897,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:31+02:00,18.6466,45.5661,0,58,0,0,0,170.73438,-80.0,-200.0
rdean@risnjak,2024-06-14 17:25:33+02:00,16.1233,45.7871,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:41+02:00,18.6466,45.5661,0,58,0,0,0,226.9988,-79.0,-200.0
rdean@risnjak,2024-06-14 17:25:43+02:00,16.1207,45.7846,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:25:51+02:00,18.6466,45.5661,0,58,0,0,0,246.90297,-83.0,-200.0
rdean@risnjak,2024-06-14 17:25:53+02:00,16.1178,45.7823,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:01+02:00,18.6467,45.5661,0,58,0,0,0,144.51288,-85.0,-200.0
rdean@risnjak,2024-06-14 17:26:03+02:00,16.1146,45.7802,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:11+02:00,18.6467,45.5661,0,58,0,0,0,313.69238,-84.0,-200.0
rdean@risnjak,2024-06-14 17:26:13+02:00,16.1111,45.7782,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:21+02:00,18.6466,45.5661,0,58,0,0,0,206.62671,-100.0,-200.0
rdean@risnjak,2024-06-14 17:26:23+02:00,16.1076,45.7764,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:31+02:00,18.6466,45.5661,0,58,0,0,0,353.22125,-83.0,-200.0
rdean@risnjak,2024-06-14 17:26:33+02:00,16.1043,45.7746,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:41+02:00,18.6466,45.5661,0,58,0,0,0,313.91635,-86.0,-200.0
rdean@risnjak,2024-06-14 17:26:43+02:00,16.1013,45.7728,0,14,0,0,0,11.054657,-117.0,-200.0
blaz@risnjak,2024-06-14 17:26:51+02:00,18.6467,45.5661,0,58,0,0,0,226.26134,-79.0,-200.0
rdean@risnjak,2024-06-14 17:26:53+02:00,16.0983,45.7708,0,14,0,0,0,11.054657,-110.0,-200.0
blaz@risnjak,2024-06-14 17:27:01+02:00,18.6467,45.5661,0,58,0,0,0,220.13605,-81.0,-200.0
rdean@risnjak,2024-06-14 17:27:03+02:00,16.0954,45.7688,0,14,0,0,0,11.054657,-115.0,-200.0
blaz@risnjak,2024-06-14 17:27:11+02:00,18.6467,45.5662,0,58,0,0,0,222.64268,-79.0,-200.0
rdean@risnjak,2024-06-14 17:27:13+02:00,16.0925,45.7665,0,14,0,0,0,11.054657,-101.0,-200.0
blaz@risnjak,2024-06-14 17:27:21+02:00,18.6467,45.5662,0,58,0,0,0,221.64578,-83.0,-200.0
rdean@risnjak,2024-06-14 17:27:23+02:00,16.0898,45.7641,0,13,0,0,0,11.054657,-99.0,-200.0
blaz@risnjak,2024-06-14 17:27:31+02:00,18.6467,45.5662,0,58,0,0,0,223.65227,-83.0,-200.0
rdean@risnjak,2024-06-14 17:27:33+02:00,16.0872,45.7618,0,13,0,0,0,11.054657,-105.0,-200.0
blaz@risnjak,2024-06-14 17:27:41+02:00,18.6467,45.5662,0,58,0,0,0,212.06024,-81.0,-200.0
rdean@risnjak,2024-06-14 17:27:50+02:00,16.0845,45.7594,0,13,0,0,0,11.054657,-103.0,-200.0
blaz@risnjak,2024-06-14 17:27:51+02:00,18.6467,45.5662,0,58,0,0,0,238.22166,-79.0,-200.0
rdean@risnjak,2024-06-14 17:27:53+02:00,16.0817,45.7572,0,13,0,0,0,11.054657,-101.0,-200.0
blaz@risnjak,2024-06-14 17:28:01+02:00,18.6467,45.5662,0,58,0,0,0,229.0157,-78.0,-200.0
rdean@risnjak,2024-06-14 17:28:03+02:00,16.0785,45.7551,0,13,0,0,0,11.054657,-75.0,-200.0
blaz@risnjak,2024-06-14 17:28:11+02:00,18.6467,45.5662,0,58,0,0,0,224.46344,-78.0,-200.0
rdean@risnjak,2024-06-14 17:28:13+02:00,16.075,45.7531,0,13,0,0,0,11.054657,-88.0,-200.0
blaz@risnjak,2024-06-14 17:28:21+02:00,18.6467,45.5662,0,58,0,0,0,244.23898,-77.0,-200.0
rdean@risnjak,2024-06-14 17:28:23+02:00,16.0715,45.7515,0,13,0,0,0,11.054657,-89.0,-200.0
blaz@risnjak,2024-06-14 17:28:31+02:00,18.6466,45.5661,0,58,0,0,0,230.56337,-81.0,-200.0
rdean@risnjak,2024-06-14 17:28:33+02:00,16.0675,45.7499,0,13,0,0,0,11.054657,-94.0,-200.0
blaz@risnjak,2024-06-14 17:28:41+02:00,18.6467,45.5662,0,57,0,0,0,206.8306,-81.0,-200.0
rdean@risnjak,2024-06-14 17:28:43+02:00,16.0632,45.7486,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:28:51+02:00,18.6467,45.5662,0,57,0,0,0,214.3863,-79.0,-200.0
rdean@risnjak,2024-06-14 17:28:53+02:00,16.0588,45.7476,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:01+02:00,18.6467,45.5662,0,57,0,0,0,230.59352,-81.0,-200.0
rdean@risnjak,2024-06-14 17:29:03+02:00,16.0545,45.7469,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:11+02:00,18.6467,45.5662,0,57,0,0,0,268.74844,-81.0,-200.0
rdean@risnjak,2024-06-14 17:29:13+02:00,16.0499,45.7464,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:21+02:00,18.6467,45.5662,0,57,0,0,0,265.1973,-81.0,-200.0
rdean@risnjak,2024-06-14 17:29:23+02:00,16.0453,45.7462,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:31+02:00,18.6467,45.5662,0,57,0,0,0,253.66681,-83.0,-200.0
rdean@risnjak,2024-06-14 17:29:34+02:00,16.0409,45.7463,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:41+02:00,18.6466,45.5662,0,57,0,0,0,246.1629,-83.0,-200.0
rdean@risnjak,2024-06-14 17:29:43+02:00,16.0362,45.7467,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:29:51+02:00,18.6467,45.5662,0,57,0,0,0,278.1277,-83.0,-200.0
rdean@risnjak,2024-06-14 17:29:53+02:00,16.0317,45.7473,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:30:01+02:00,18.6468,45.5663,0,57,0,0,0,256.33325,-85.0,-200.0
rdean@risnjak,2024-06-14 17:30:05+02:00,16.0273,45.748,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:30:11+02:00,18.647,45.5663,0,57,0,0,0,256.04987,-85.0,-200.0
rdean@risnjak,2024-06-14 17:30:13+02:00,16.023,45.7487,0,13,0,0,0,11.054657,-95.0,-200.0
blaz@risnjak,2024-06-14 17:30:21+02:00,18.647,45.5663,0,57,0,0,0,322.02005,-83.0,-200.0
rdean@risnjak,2024-06-14 17:30:23+02:00,16.0186,45.7494,0,13,0,0,0,11.054657,-98.0,-200.0
blaz@risnjak,2024-06-14 17:30:31+02:00,18.647,45.5663,0,57,0,0,0,338.30533,-85.0,-200.0
rdean@risnjak,2024-06-14 17:30:33+02:00,16.0145,45.75,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:30:41+02:00,18.647,45.5663,0,57,0,0,0,346.15228,-85.0,-200.0
rdean@risnjak,2024-06-14 17:30:43+02:00,16.0101,45.7507,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:30:51+02:00,18.647,45.5663,0,57,0,0,0,4.503784,-85.0,-200.0
rdean@risnjak,2024-06-14 17:30:53+02:00,16.0057,45.7514,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:01+02:00,18.647,45.5663,0,57,0,0,0,322.6715,-80.0,-200.0
rdean@risnjak,2024-06-14 17:31:03+02:00,16.0013,45.7521,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:11+02:00,18.647,45.5662,0,56,0,0,0,276.11285,-80.0,-200.0
rdean@risnjak,2024-06-14 17:31:13+02:00,15.997,45.7527,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:21+02:00,18.647,45.5662,0,56,0,0,0,301.56384,-80.0,-200.0
rdean@risnjak,2024-06-14 17:31:23+02:00,15.9927,45.7531,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:31+02:00,18.6469,45.5662,0,56,0,0,0,325.0661,-82.0,-200.0
rdean@risnjak,2024-06-14 17:31:34+02:00,15.9882,45.7534,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:41+02:00,18.6469,45.5662,0,56,0,0,0,228.05281,-82.0,-200.0
rdean@risnjak,2024-06-14 17:31:44+02:00,15.9839,45.7536,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:31:51+02:00,18.6468,45.5662,0,56,0,0,0,215.96664,-117.0,-200.0
rdean@risnjak,2024-06-14 17:31:53+02:00,15.9793,45.7535,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:01+02:00,18.6468,45.5661,0,56,0,0,0,219.03374,-75.0,-200.0
rdean@risnjak,2024-06-14 17:32:04+02:00,15.9746,45.7533,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:11+02:00,18.6467,45.5661,0,56,0,0,0,276.1966,-75.0,-200.0
rdean@risnjak,2024-06-14 17:32:13+02:00,15.9702,45.7529,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:21+02:00,18.6467,45.5661,0,56,0,0,0,278.15112,-83.0,-200.0
rdean@risnjak,2024-06-14 17:32:23+02:00,15.9659,45.7524,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:31+02:00,18.6468,45.5661,0,56,0,0,0,272.87024,-83.0,-200.0
rdean@risnjak,2024-06-14 17:32:33+02:00,15.9617,45.7519,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:41+02:00,18.6467,45.5661,0,56,0,0,0,277.74664,-83.0,-200.0
rdean@risnjak,2024-06-14 17:32:43+02:00,15.9575,45.7514,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:32:51+02:00,18.6467,45.5661,0,56,0,0,0,276.6424,-83.0,-200.0
rdean@risnjak,2024-06-14 17:32:53+02:00,15.9534,45.7509,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:01+02:00,18.6467,45.5661,0,56,0,0,0,231.5301,-79.0,-200.0
rdean@risnjak,2024-06-14 17:33:03+02:00,15.9493,45.7504,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:11+02:00,18.6467,45.5661,0,56,0,0,0,227.41542,-73.0,-200.0
rdean@risnjak,2024-06-14 17:33:13+02:00,15.9452,45.7499,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:21+02:00,18.6467,45.5662,0,56,0,0,0,310.07623,-79.0,-200.0
rdean@risnjak,2024-06-14 17:33:23+02:00,15.9412,45.7495,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:31+02:00,18.6468,45.5662,0,56,0,0,0,316.0114,-82.0,-200.0
rdean@risnjak,2024-06-14 17:33:33+02:00,15.9371,45.749,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:41+02:00,18.6468,45.5662,0,55,0,0,0,303.2746,-82.0,-200.0
rdean@risnjak,2024-06-14 17:33:43+02:00,15.933,45.7485,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:33:51+02:00,18.6467,45.5662,0,55,0,0,0,354.1569,-79.0,-200.0
rdean@risnjak,2024-06-14 17:33:53+02:00,15.9288,45.7482,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:01+02:00,18.6467,45.5662,0,55,0,0,0,354.37622,-81.0,-200.0
rdean@risnjak,2024-06-14 17:34:03+02:00,15.9246,45.7483,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:11+02:00,18.6467,45.5662,0,55,0,0,0,342.5825,-84.0,-200.0
rdean@risnjak,2024-06-14 17:34:13+02:00,15.9205,45.7486,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:21+02:00,18.6467,45.5662,0,55,0,0,0,343.7711,-82.0,-200.0
rdean@risnjak,2024-06-14 17:34:23+02:00,15.9164,45.7495,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:31+02:00,18.6466,45.5661,0,55,0,0,0,346.56952,-82.0,-200.0
rdean@risnjak,2024-06-14 17:34:33+02:00,15.9126,45.7507,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:41+02:00,18.6466,45.5661,0,55,0,0,0,283.67828,-79.0,-200.0
rdean@risnjak,2024-06-14 17:34:43+02:00,15.909,45.7522,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:34:51+02:00,18.6467,45.5661,0,55,0,0,0,291.2934,-83.0,-200.0
rdean@risnjak,2024-06-14 17:34:53+02:00,15.9058,45.7541,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:35:01+02:00,18.6466,45.5661,0,55,0,0,0,224.32465,-83.0,-200.0
rdean@risnjak,2024-06-14 17:35:03+02:00,15.9039,45.7559,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:35:11+02:00,18.6466,45.5661,0,55,0,0,0,229.36293,-87.0,-200.0
rdean@risnjak,2024-06-14 17:35:13+02:00,15.9014,45.7572,0,13,0,0,0,11.054657,-100.0,-200.0
blaz@risnjak,2024-06-14 17:35:21+02:00,18.6466,45.5661,0,55,0,0,0,235.89583,-87.0,-200.0
rdean@risnjak,2024-06-14 17:35:23+02:00,15.8981,45.7575,0,12,0,0,0,11.054657,-85.0,-200.0
blaz@risnjak,2024-06-14 17:35:31+02:00,18.6467,45.5661,0,55,0,0,0,221.59152,-83.0,-200.0
rdean@risnjak,2024-06-14 17:35:33+02:00,15.895,45.7576,0,12,0,0,0,11.054657,-85.0,-200.0
blaz@risnjak,2024-06-14 17:35:41+02:00,18.6468,45.5662,0,55,0,0,0,271.44098,-85.0,-200.0
rdean@risnjak,2024-06-14 17:35:43+02:00,15.8927,45.7564,0,12,0,0,0,11.054657,-85.0,-200.0
blaz@risnjak,2024-06-14 17:35:51+02:00,18.6467,45.5662,0,55,0,0,0,328.91232,-83.0,-200.0
rdean@risnjak,2024-06-14 17:35:53+02:00,15.8908,45.7549,0,12,0,0,0,11.054657,-85.0,-200.0
blaz@risnjak,2024-06-14 17:36:01+02:00,18.6467,45.5662,0,55,0,0,0,191.29974,-79.0,-200.0
rdean@risnjak,2024-06-14 17:36:03+02:00,15.889,45.7536,0,12,0,0,0,11.054657,-85.0,-200.0
